mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7.956544733047485,0.07684719374899335,0.08539605140686035,0.007394119583201776,0.46106061373678253,165,"{'learning_rate': 0.46106061373678253, 'n_estimators': 165}",0.650542941757157,0.6322803553800592,0.6594274432379073,0.6722606120434353,0.6322803553800592,0.6493583415597236,0.015560329710183323,165,0.6604146100691016,0.638573543928924,0.675715695952616,0.6801579466929911,0.6391905231984205,0.6588104639684106,0.017541665715267316
3.2822431564331054,0.12473824369736876,0.03751983642578125,0.0029666175015792173,0.2833376842096529,66,"{'learning_rate': 0.2833376842096529, 'n_estimators': 66}",0.6515301085883515,0.6510365251727542,0.6692991115498519,0.6747285291214216,0.6520236920039487,0.6597235932872656,0.010185533595198496,129,0.6539980256663376,0.6549851924975321,0.6690523198420533,0.6767028627838104,0.6556021717670286,0.6620681145113524,0.009165778907357194
16.565137100219726,0.175147577642707,0.19123263359069825,0.021671434436683637,0.5614072149531208,348,"{'learning_rate': 0.5614072149531208, 'n_estimators': 348}",0.5952615992102666,0.5824284304047384,0.6189536031589339,0.5676209279368213,0.5567620927936822,0.5842053307008884,0.021730230595669277,357,0.6071076011846002,0.5947680157946693,0.6309230009871668,0.5929170779861797,0.5614511352418559,0.5974333662388943,0.02252717628755895
18.740973806381227,0.09101725287484803,0.20679664611816406,0.01356593069726116,0.01809085980535762,392,"{'learning_rate': 0.01809085980535762, 'n_estimators': 392}",0.6446199407699901,0.6525172754195459,0.6500493583415597,0.6678183613030603,0.6386969397828233,0.6507403751233959,0.009775444156507144,158,0.6432625863770978,0.6514067127344522,0.6479516288252715,0.667694965449161,0.6512833168805529,0.6523198420533071,0.008239147725514456
6.7560018539428714,0.04499051583996241,0.07565126419067383,0.006084671506848451,0.20921135280133374,141,"{'learning_rate': 0.20921135280133374, 'n_estimators': 141}",0.6791707798617966,0.6688055281342546,0.6747285291214216,0.6826258637709773,0.6688055281342546,0.674827245804541,0.005517547329706691,16,0.6834896347482725,0.6727541954590326,0.6726307996051333,0.6799111549851925,0.6730009871668312,0.6763573543928925,0.004508527199930715
7.524187612533569,0.04665541575151107,0.0854517936706543,0.007077561056748694,0.8576353634231864,159,"{'learning_rate': 0.8576353634231864, 'n_estimators': 159}",0.631786771964462,0.5799605133267522,0.6248766041461007,0.5848963474827246,0.5700888450148075,0.5983218163869694,0.025058097863187297,299,0.6327739387956565,0.5821816386969397,0.6194471865745311,0.5989634748272458,0.5709526159921027,0.6008637709772952,0.022851313003862034
11.774141120910645,0.12189075878864566,0.1303640365600586,0.00953588596854669,0.6027994385674849,246,"{'learning_rate': 0.6027994385674849, 'n_estimators': 246}",0.6258637709772952,0.5824284304047384,0.5769990128331688,0.5646594274432379,0.5829220138203356,0.5865745310957551,0.020717807422380302,344,0.6274679170779862,0.6019249753208292,0.5782329713721619,0.5830454096742349,0.5992102665350444,0.5979763079960514,0.017318202558579923
5.1431550025939945,0.06718279698702971,0.059040069580078125,0.0039542142761142315,0.515122832629571,106,"{'learning_rate': 0.515122832629571, 'n_estimators': 106}",0.667324777887463,0.6752221125370188,0.6530108588351431,0.6776900296150049,0.6367226061204343,0.6619940769990128,0.01529121102873715,118,0.6678183613030603,0.6854639684106614,0.6636229022704837,0.6722606120434353,0.6452369200394866,0.6668805528134254,0.013070784093192608
8.178750658035279,0.0604303560581364,0.09379191398620605,0.004770234929792813,0.7912241786534793,170,"{'learning_rate': 0.7912241786534793, 'n_estimators': 170}",0.5947680157946693,0.5937808489634748,0.6263573543928924,0.5883514313919053,0.5957551826258638,0.5998025666337611,0.013522384068049566,296,0.5958785784797631,0.6132773938795657,0.6321569595261599,0.6029121421520237,0.6020483711747285,0.6092546890424482,0.012741863282649722
23.377444171905516,0.48416703852493786,0.3013138294219971,0.06142573651540669,0.765140323458053,414,"{'learning_rate': 0.765140323458053, 'n_estimators': 414}",0.5567620927936822,0.5454096742349457,0.5646594274432379,0.5745310957551826,0.5493583415597236,0.5581441263573543,0.010509502523187182,457,0.5693484698914116,0.551949654491609,0.5772458045409674,0.5940276406712734,0.5476307996051333,0.5680404738400788,0.016954356823996927
20.44374041557312,1.0520488880012062,0.2950758934020996,0.046714741200623404,0.14169138587695707,364,"{'learning_rate': 0.14169138587695707, 'n_estimators': 364}",0.6806515301085884,0.6564659427443238,0.6717670286278381,0.684106614017769,0.6791707798617966,0.6744323790720632,0.009844978727790304,19,0.684106614017769,0.6722606120434353,0.6801579466929911,0.6833662388943732,0.6847235932872655,0.6809230009871668,0.004608071082718176
3.0248201370239256,0.10424693457256481,0.03667845726013184,0.00467703570095352,0.29844743662426976,59,"{'learning_rate': 0.29844743662426976, 'n_estimators': 59}",0.6742349457058243,0.6539980256663376,0.667324777887463,0.6544916090819348,0.6623889437314906,0.66248766041461,0.0077125468843532805,117,0.6728775913129319,0.6590572556762093,0.6768262586377097,0.6600444225074038,0.6683119447186574,0.6674234945705825,0.0069770071634460374
4.173361873626709,0.06669909870200302,0.049388551712036134,0.008495383917396734,0.360085579578013,83,"{'learning_rate': 0.360085579578013, 'n_estimators': 83}",0.6796643632773939,0.6525172754195459,0.6791707798617966,0.6737413622902271,0.6614017769002961,0.6692991115498519,0.010664143554437457,68,0.6794175715695953,0.6681885488647581,0.6752221125370188,0.6716436327739388,0.6686821322803553,0.6726307996051333,0.004220787605253497
8.635009765625,0.25287178788020326,0.12582263946533204,0.02471568302501759,0.671194692288142,160,"{'learning_rate': 0.671194692288142, 'n_estimators': 160}",0.6391905231984205,0.6184600197433366,0.6140177690029615,0.6125370187561698,0.6056268509378084,0.6179664363277393,0.01138456327213307,242,0.6483218163869694,0.6483218163869694,0.6238894373149062,0.6152517275419546,0.6106860809476802,0.629294175715696,0.01610444011953746
14.412434196472168,0.24978471935085564,0.14967422485351561,0.014851852600135572,0.80648288190982,251,"{'learning_rate': 0.80648288190982, 'n_estimators': 251}",0.5755182625863771,0.5547877591312932,0.6056268509378084,0.5498519249753209,0.5779861796643633,0.5727541954590325,0.0198137933352672,394,0.5992102665350444,0.577862783810464,0.5942744323790721,0.5695952615992103,0.5773692003948667,0.5836623889437315,0.011184593662787823
21.90903902053833,0.14492435023082076,0.24137001037597655,0.03978400417674931,0.1538707576621836,399,"{'learning_rate': 0.1538707576621836, 'n_estimators': 399}",0.6826258637709773,0.6530108588351431,0.6732477788746298,0.6806515301085884,0.6594274432379073,0.6697926949654491,0.011692823391775763,63,0.6781836130306022,0.6672013820335637,0.6778134254689042,0.6784304047384008,0.6711500493583415,0.6745557749259625,0.004571046138786002
17.769703483581544,0.1328289793989867,0.19831256866455077,0.009378011554170364,0.2767318705085451,321,"{'learning_rate': 0.2767318705085451, 'n_estimators': 321}",0.6697926949654491,0.6663376110562685,0.6559723593287266,0.6406712734452122,0.6456071076011846,0.6556762092793682,0.01130984764546627,145,0.6734945705824285,0.6797877591312932,0.6581934846989141,0.6584402764067128,0.6419052319842053,0.6623642645607107,0.01325765421817144
10.025681304931641,0.1288052371868747,0.11039171218872071,0.013997639259300462,0.32920522455425316,183,"{'learning_rate': 0.32920522455425316, 'n_estimators': 183}",0.6811451135241856,0.6549851924975321,0.6653504442250741,0.6525172754195459,0.6609081934846989,0.6629812438302073,0.010131814075672442,113,0.6753455083909181,0.6681885488647581,0.6678183613030603,0.6762092793682132,0.6718904244817374,0.6718904244817374,0.003489289152954774
14.822221755981445,0.35261661396972493,0.16454362869262695,0.007194805054248533,0.10272990477924769,288,"{'learning_rate': 0.10272990477924769, 'n_estimators': 288}",0.6786771964461994,0.6702862783810464,0.6771964461994077,0.6786771964461994,0.6747285291214216,0.6759131293188549,0.003162017251341945,5,0.6784304047384008,0.668928923988154,0.6728775913129319,0.6800345508390918,0.6854639684106614,0.677147087857848,0.005743198846460489
13.799203395843506,0.058849620756771304,0.16222920417785644,0.013707907255681454,0.8365116798059672,273,"{'learning_rate': 0.8365116798059672, 'n_estimators': 273}",0.5676209279368213,0.573050345508391,0.5750246791707798,0.5301085883514314,0.558736426456071,0.5609081934846989,0.016401829630308454,442,0.5799605133267522,0.5943978282329714,0.5771224086870681,0.5576258637709773,0.5804540967423495,0.5779121421520237,0.011786364771779882
6.844072532653809,0.0371119270876113,0.07850360870361328,0.014319026373475464,0.5423508551702028,132,"{'learning_rate': 0.5423508551702028, 'n_estimators': 132}",0.6633761105626851,0.6372161895360315,0.6544916090819348,0.6722606120434353,0.6061204343534057,0.6466929911154985,0.023361465223654204,178,0.6574531095755183,0.6672013820335637,0.6604146100691016,0.6812685093780849,0.6206811451135242,0.6574037512339586,0.02011535611422586
15.186020135879517,0.043502941952960505,0.1727665424346924,0.017391397312254503,0.019670647379503074,297,"{'learning_rate': 0.019670647379503074, 'n_estimators': 297}",0.6500493583415597,0.6530108588351431,0.6544916090819348,0.6564659427443238,0.6332675222112537,0.649457058242843,0.008361250613172628,164,0.6532576505429417,0.6548617966436328,0.6623889437314906,0.6602912142152023,0.648568608094768,0.6558736426456071,0.0049637659818747
16.958286619186403,0.6613816038916034,0.206901216506958,0.020281509116706568,0.03553335063452411,320,"{'learning_rate': 0.03553335063452411, 'n_estimators': 320}",0.6653504442250741,0.6549851924975321,0.6525172754195459,0.6638696939782823,0.6648568608094768,0.6603158933859823,0.005437488392466129,125,0.6667077986179665,0.652147087857848,0.6574531095755183,0.6662142152023692,0.678923988153998,0.66428923988154,0.00914215889900099
15.075764083862305,0.16101250581906523,0.19139809608459474,0.011749298566113208,0.21292035247757746,266,"{'learning_rate': 0.21292035247757746, 'n_estimators': 266}",0.6836130306021717,0.6510365251727542,0.6648568608094768,0.6722606120434353,0.6806515301085884,0.6704837117472853,0.011736911311116937,52,0.6799111549851925,0.672137216189536,0.6662142152023692,0.6884254689042448,0.6838598223099703,0.6781095755182627,0.007998716848201571
16.4096999168396,0.4671505977897816,0.18144578933715821,0.02607083799809563,0.7155308716597552,300,"{'learning_rate': 0.7155308716597552, 'n_estimators': 300}",0.5720631786771965,0.5705824284304047,0.5750246791707798,0.5602171767028628,0.543928923988154,0.5643632773938796,0.011370002262854385,427,0.5668805528134254,0.5943978282329714,0.5779861796643633,0.5767522211253702,0.56071076011846,0.575345508390918,0.011469735888700362
10.366346502304078,0.19753573555847712,0.11206288337707519,0.006650818571828315,0.40479167217156575,197,"{'learning_rate': 0.40479167217156575, 'n_estimators': 197}",0.6811451135241856,0.6544916090819348,0.6609081934846989,0.6722606120434353,0.6470878578479763,0.6631786771964461,0.012204991527241908,110,0.6843534057255676,0.667324777887463,0.6680651530108588,0.6817620927936822,0.650542941757157,0.6704096742349457,0.012107893950677259
11.28578062057495,0.04824760030731651,0.11950178146362304,0.0043341808933380094,0.08820625253869095,221,"{'learning_rate': 0.08820625253869095, 'n_estimators': 221}",0.6594274432379073,0.6776900296150049,0.6643632773938796,0.6609081934846989,0.6604146100691016,0.6645607107601185,0.0067719932423070004,104,0.6596742349457059,0.6709032576505429,0.6644866732477789,0.6664610069101679,0.6739881539980257,0.6671026653504443,0.004985803330673391
8.852881622314452,0.09681366396911474,0.09822320938110352,0.004113051810256607,0.7615596367056205,176,"{'learning_rate': 0.7615596367056205, 'n_estimators': 176}",0.5681145113524185,0.6001974333662389,0.6090819348469891,0.5952615992102666,0.5937808489634748,0.5932872655478776,0.013675022261991455,317,0.5776159921026653,0.6268509378084897,0.6113030602171767,0.6051332675222113,0.6022951628825272,0.6046396841066141,0.01596095677634977
11.889305830001831,0.07869591592643942,0.13459973335266112,0.00554654177921963,0.15216418949208033,237,"{'learning_rate': 0.15216418949208033, 'n_estimators': 237}",0.6678183613030603,0.6737413622902271,0.6796643632773939,0.6826258637709773,0.6732477788746298,0.6754195459032577,0.0052011608577766915,10,0.6732477788746298,0.6734945705824285,0.684106614017769,0.6869447186574531,0.680898321816387,0.6797384007897335,0.0055402402349853126
11.975476121902465,0.05777157688923041,0.1269202709197998,0.005179841514951335,0.19598810425263025,236,"{'learning_rate': 0.19598810425263025, 'n_estimators': 236}",0.6850937808489634,0.6628825271470878,0.6712734452122409,0.6678183613030603,0.6727541954590326,0.6719644619940771,0.007391236543863712,39,0.6752221125370188,0.6747285291214216,0.672507403751234,0.6838598223099703,0.6812685093780849,0.677517275419546,0.004299845345463389
9.097014760971069,0.047768374531822526,0.09942779541015626,0.003686243389266683,1.0087604967852057,182,"{'learning_rate': 1.0087604967852057, 'n_estimators': 182}",0.6061204343534057,0.5750246791707798,0.5582428430404739,0.5651530108588352,0.5616979269496545,0.5732477788746297,0.017365720837294808,392,0.6103158933859822,0.5851431391905232,0.5652764067127345,0.570705824284304,0.572680157946693,0.5808242843040474,0.016117406979177802
15.510189533233643,0.07041564619491744,0.17727961540222167,0.009243866212680026,0.4912775635950274,310,"{'learning_rate': 0.4912775635950274, 'n_estimators': 310}",0.6169792694965449,0.5750246791707798,0.5952615992102666,0.5992102665350444,0.5873642645607108,0.5947680157946693,0.01384147304744807,314,0.6301826258637709,0.5999506416584403,0.5972359328726555,0.5983464955577492,0.5911895360315893,0.603381046396841,0.013724681314726178
15.059729146957398,0.06454743483829532,0.1647556781768799,0.008973491845079352,0.7753317023528432,297,"{'learning_rate': 0.7753317023528432, 'n_estimators': 297}",0.5562685093780849,0.5705824284304047,0.5602171767028628,0.5468904244817374,0.5942744323790721,0.5656465942744323,0.016205780019133274,421,0.5772458045409674,0.5948914116485686,0.5716929911154985,0.5737907206317868,0.5821816386969397,0.5799605133267522,0.008266232900306513
22.404053926467896,0.18130423504223123,0.2613044261932373,0.013989174763472672,0.010434426885664197,443,"{'learning_rate': 0.010434426885664197, 'n_estimators': 443}",0.6475814412635735,0.6224086870681145,0.6283316880552814,0.6194471865745311,0.6288252714708786,0.6293188548864758,0.009797351056899899,216,0.6475814412635735,0.6307996051332675,0.6414116485686081,0.6222852912142152,0.6362290227048372,0.6356614017769002,0.008695197219574067
10.22143201828003,0.19470282781735462,0.11433343887329102,0.0027991590252679356,0.6978300063616671,199,"{'learning_rate': 0.6978300063616671, 'n_estimators': 199}",0.6293188548864758,0.6219151036525172,0.6229022704837117,0.5740375123395854,0.6159921026653504,0.6128331688055282,0.019853100606627053,260,0.623395853899309,0.646964461994077,0.6296890424481737,0.6005676209279368,0.6262339585389931,0.6253701875616979,0.014864565927904893
9.363330793380737,0.0586510363953305,0.11413521766662597,0.01235790166007616,0.13152579726510183,175,"{'learning_rate': 0.13152579726510183, 'n_estimators': 175}",0.6791707798617966,0.6643632773938796,0.6697926949654491,0.6776900296150049,0.6604146100691016,0.6702862783810464,0.007301031426298366,55,0.6760858835143139,0.667324777887463,0.6711500493583415,0.676949654491609,0.6702862783810464,0.6723593287265548,0.0036349662362197906
14.145694494247437,0.2899043695068478,0.15446124076843262,0.00983142549423325,0.344787234331001,271,"{'learning_rate': 0.344787234331001, 'n_estimators': 271}",0.6683119447186574,0.6209279368213229,0.6628825271470878,0.6386969397828233,0.6357354392892399,0.6453109575518263,0.017707472714533955,182,0.6678183613030603,0.6435093780848964,0.6742349457058243,0.6532576505429417,0.6378331688055281,0.6553307008884502,0.013881764832322712
8.165780735015868,0.1361132663108534,0.09467859268188476,0.009469651055200392,0.9870362550234983,159,"{'learning_rate': 0.9870362550234983, 'n_estimators': 159}",0.5932872655478776,0.562685093780849,0.6253701875616979,0.6115498519249754,0.56071076011846,0.590720631786772,0.025797749997467596,324,0.6131539980256664,0.567497532082922,0.6440029615004936,0.6164856860809477,0.5672507403751234,0.6016781836130306,0.029986360419083046
11.703181266784668,0.025818069835461116,0.13454418182373046,0.008645026139845132,0.7870865255011026,233,"{'learning_rate': 0.7870865255011026, 'n_estimators': 233}",0.6105626850937809,0.5760118460019743,0.6041461006910168,0.5641658440276407,0.5804540967423495,0.5870681145113524,0.017516579326539564,341,0.6237660414610069,0.5877344521224087,0.6105626850937809,0.5897087857847977,0.5927936821322803,0.6009131293188549,0.014003640878880027
7.213237524032593,0.025271936135806975,0.08158397674560547,0.0023567729919982887,0.3197775125956318,142,"{'learning_rate': 0.3197775125956318, 'n_estimators': 142}",0.6801579466929911,0.6836130306021717,0.6658440276406713,0.6692991115498519,0.6495557749259625,0.6696939782823297,0.012031291921351108,65,0.6775666337611056,0.6854639684106614,0.6649802566633761,0.6858341559723593,0.6683119447186574,0.676431391905232,0.008583030996596368
19.86099510192871,0.14006763937202918,0.22748374938964844,0.013314724883825518,0.18045365552975734,399,"{'learning_rate': 0.18045365552975734, 'n_estimators': 399}",0.6850937808489634,0.6441263573543929,0.6727541954590326,0.6821322803553801,0.6614017769002961,0.669101678183613,0.01497958579774826,72,0.6799111549851925,0.667694965449161,0.6710266535044422,0.6887956564659428,0.6700394866732478,0.6754935834155973,0.007835549276237452
20.548092937469484,0.08100988109318338,0.2207554817199707,0.01674204559403932,0.7865410513279946,412,"{'learning_rate': 0.7865410513279946, 'n_estimators': 412}",0.5483711747285291,0.543928923988154,0.527147087857848,0.5493583415597236,0.5256663376110563,0.5388943731490621,0.010369481579473787,500,0.5723099703849951,0.5676209279368213,0.5413376110562685,0.5763820335636722,0.5344274432379073,0.5584155972359329,0.017132855553133056
4.037400388717652,0.03740793098241299,0.04340438842773438,0.002038616183601745,0.5095849258386859,80,"{'learning_rate': 0.5095849258386859, 'n_estimators': 80}",0.6850937808489634,0.6747285291214216,0.6717670286278381,0.6633761105626851,0.6584402764067128,0.6706811451135242,0.009257288216781965,50,0.6701628825271471,0.6843534057255676,0.6634995064165844,0.6759624876604146,0.6754689042448174,0.6738894373149062,0.0069010834377666724
24.0471257686615,0.1857825677199792,0.2897034645080566,0.036073938337129775,0.02166227810069176,479,"{'learning_rate': 0.02166227810069176, 'n_estimators': 479}",0.6604146100691016,0.6767028627838104,0.6658440276406713,0.6638696939782823,0.6470878578479763,0.6627838104639684,0.009552592618679521,116,0.664116485686081,0.6675715695952616,0.6681885488647581,0.6627591312931885,0.6514067127344522,0.6628084896347483,0.006055506162641853
16.534376478195192,0.5179106785525456,0.1909332275390625,0.013480346119255344,0.5751265125511221,317,"{'learning_rate': 0.5751265125511221, 'n_estimators': 317}",0.6071076011846002,0.5913129318854886,0.5755182625863771,0.5695952615992103,0.5804540967423495,0.5847976307996051,0.013238345203743493,354,0.6235192497532083,0.5971125370187562,0.5932872655478776,0.5918065153010859,0.5866238894373149,0.5984698914116485,0.012968428733523066
21.413029670715332,0.20092865317767236,0.23378734588623046,0.012919330774678712,0.4482966405335662,398,"{'learning_rate': 0.4482966405335662, 'n_estimators': 398}",0.579466929911155,0.5676209279368213,0.5755182625863771,0.587857847976308,0.5784797630799605,0.5777887462981244,0.006530241030026175,378,0.5936574531095755,0.5892152023692004,0.5665103652517275,0.6037759131293189,0.5909427443237907,0.5888203356367226,0.012243057792348693
17.28301100730896,0.1255874328186586,0.18838534355163575,0.01222837498511928,0.6906633983234391,331,"{'learning_rate': 0.6906633983234391, 'n_estimators': 331}",0.579466929911155,0.573050345508391,0.5819348469891412,0.5454096742349457,0.5592300098716683,0.5678183613030602,0.013698518269458396,413,0.5953849950641659,0.6009378084896347,0.5756416584402764,0.5790967423494571,0.5747778874629812,0.585167818361303,0.010850250128726908
18.303382205963135,0.15587626709372931,0.19667320251464843,0.0057754662451660705,0.780813242059526,354,"{'learning_rate': 0.780813242059526, 'n_estimators': 354}",0.5735439289239882,0.5616979269496545,0.5844027640671273,0.562685093780849,0.5720631786771965,0.5708785784797631,0.008280441056470193,403,0.5832922013820335,0.5653998025666338,0.5787265547877591,0.5853899308983218,0.5867472852912142,0.5799111549851925,0.007748080593903948
16.87240252494812,0.1503826977815746,0.1795814037322998,0.004693842486671921,0.7632844877997511,337,"{'learning_rate': 0.7632844877997511, 'n_estimators': 337}",0.5616979269496545,0.558736426456071,0.5582428430404739,0.5468904244817374,0.5572556762092794,0.5565646594274432,0.005058688242968983,463,0.5832922013820335,0.5924234945705824,0.5686080947680158,0.5749012833168805,0.5603405725567621,0.5759131293188549,0.01117080795187441
23.122465419769288,0.15366302451404462,0.2513885498046875,0.005058700357677407,0.376756394547644,469,"{'learning_rate': 0.376756394547644, 'n_estimators': 469}",0.629812438302073,0.5700888450148075,0.585883514313919,0.5819348469891412,0.5863770977295163,0.5908193484698914,0.020362933212967668,323,0.6438795656465943,0.5839091806515301,0.5876110562685094,0.5973593287265548,0.5844027640671273,0.5994323790720631,0.02274402172594745
7.945020294189453,0.1637598719025154,0.08675332069396972,0.002141879572819525,0.2351749620574436,160,"{'learning_rate': 0.2351749620574436, 'n_estimators': 160}",0.6846001974333662,0.6712734452122409,0.6717670286278381,0.6846001974333662,0.6767028627838104,0.6777887462981244,0.005876752642107475,1,0.6722606120434353,0.6799111549851925,0.6696692991115498,0.683736426456071,0.682872655478776,0.677690029615005,0.005694955952228201
5.994516754150391,0.03467644807326828,0.07110557556152344,0.002538859495801484,0.6963295807583494,119,"{'learning_rate': 0.6963295807583494, 'n_estimators': 119}",0.6549851924975321,0.633761105626851,0.6520236920039487,0.6061204343534057,0.6105626850937809,0.6314906219151035,0.020299664366311365,210,0.6452369200394866,0.6443731490621916,0.6763326752221125,0.6211747285291214,0.611796643632774,0.6397828232971372,0.022432999713561826
17.306931352615358,0.09443564412865262,0.19633212089538574,0.011802726845775649,0.5906556357425268,345,"{'learning_rate': 0.5906556357425268, 'n_estimators': 345}",0.5621915103652517,0.5740375123395854,0.5454096742349457,0.579466929911155,0.6130306021717671,0.5748272458045409,0.022390632471728372,387,0.575888450148075,0.5927936821322803,0.559106614017769,0.5989634748272458,0.6216683119447186,0.5896841066140177,0.0211852246425514
11.45467529296875,0.14769973609561987,0.13055667877197266,0.009567478659800665,0.2040482238994793,229,"{'learning_rate': 0.2040482238994793, 'n_estimators': 229}",0.6860809476801579,0.6614017769002961,0.6742349457058243,0.6831194471865746,0.6752221125370188,0.6760118460019744,0.008592321874428028,4,0.6855873642645607,0.6720138203356367,0.6801579466929911,0.6844768015794669,0.6815153010858835,0.6807502467917078,0.00478635959231364
