mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__criterion,param_estimator__max_depth,param_estimator__max_features,param_estimator__splitter,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.48383078575134275,0.009648677385427643,0.020299959182739257,0.010691150151492877,gini,6,log2,best,0.4029919245860382,74,"{'estimator__criterion': 'gini', 'estimator__max_depth': 6, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.4029919245860382, 'n_estimators': 74}",0.7716763005780347,0.7945007235890015,0.7959479015918958,0.784370477568741,0.7785817655571635,0.7850154337769673,0.00926531278602762,101,0.8954413892908828,0.9160940325497288,0.8871609403254973,0.8889692585895117,0.8936708860759494,0.896267301366314,0.010360598557163713
0.8115029811859131,0.04466940794436767,0.011891841888427734,0.0032481693511332154,gini,2,,best,0.03120712964634747,56,"{'estimator__criterion': 'gini', 'estimator__max_depth': 2, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.03120712964634747, 'n_estimators': 56}",0.7355491329479769,0.7452966714905933,0.7380607814761215,0.7163531114327062,0.7452966714905933,0.7361112737675983,0.01061361977948927,498,0.7413169319826338,0.7421338155515371,0.7432188065099458,0.7443037974683544,0.7446654611211573,0.7431277625267256,0.0012667203327516034
0.4109338283538818,0.016552110610639666,0.023899602890014648,0.006914729273015923,gini,3,,random,0.028788334552030108,101,"{'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.028788334552030108, 'n_estimators': 101}",0.7485549132947977,0.7626628075253257,0.7583212735166426,0.7409551374819102,0.7525325615050651,0.7526053386647483,0.007562579201644049,479,0.7575976845151954,0.7540687160940326,0.7551537070524412,0.7576853526220615,0.7584086799276673,0.7565828280422796,0.0016698727441892653
0.37932620048522947,0.018350074445365516,0.012042951583862305,0.0032314127830237035,entropy,4,sqrt,best,0.3187673216039727,62,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 4, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'best', 'learning_rate': 0.3187673216039727, 'n_estimators': 62}",0.7630057803468208,0.7597684515195369,0.7945007235890015,0.7785817655571635,0.7756874095513748,0.7743088261127795,0.012385899760469363,231,0.8107814761215629,0.7971066907775769,0.7974683544303798,0.7971066907775769,0.8050632911392405,0.8015053006492673,0.0055443520829834255
0.7282668113708496,0.05780361034971212,0.021348953247070312,0.004189453050472484,entropy,6,log2,best,0.48741057674632,105,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 6, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.48741057674632, 'n_estimators': 105}",0.7861271676300579,0.8002894356005789,0.8075253256150506,0.7916063675832128,0.7945007235890015,0.7960098040035802,0.007351959769849426,26,0.9222141823444283,0.8990958408679928,0.9142857142857143,0.8976491862567811,0.8788426763110307,0.9024175200131894,0.014982027162469248
0.6274712085723877,0.03604929144700445,0.03167901039123535,0.019704076819627145,entropy,5,,random,0.40499657329919675,110,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.40499657329919675, 'n_estimators': 110}",0.7933526011560693,0.7742402315484804,0.8133140376266281,0.7973950795947902,0.7930535455861071,0.794271099102415,0.012457563901176544,31,0.8447901591895803,0.8220614828209765,0.8354430379746836,0.8050632911392405,0.8274864376130199,0.8269688817475002,0.013368729046734112
0.2918399810791016,0.02670945603940865,0.026529455184936525,0.013041087059246838,entropy,3,log2,random,0.1647679047200043,105,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.1647679047200043, 'n_estimators': 105}",0.7543352601156069,0.7467438494934877,0.7713458755426917,0.7756874095513748,0.7829232995658466,0.7662071388538017,0.013531247641704257,350,0.7720694645441389,0.7822784810126582,0.7649186256781193,0.7710669077757686,0.7652802893309223,0.7711227536683214,0.006292459399628719
0.3176450252532959,0.03021381193414979,0.02822256088256836,0.0015550403626892846,entropy,3,log2,random,0.4925087503165243,148,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.4925087503165243, 'n_estimators': 148}",0.7369942196531792,0.7525325615050651,0.7670043415340086,0.7713458755426917,0.7872648335745297,0.763028366361895,0.017089964276935217,386,0.7916063675832128,0.793128390596745,0.7895117540687161,0.7884267631103075,0.7920433996383364,0.7909433349994636,0.0017208591118736576
0.30307612419128416,0.01737454217228796,0.025899982452392577,0.007741772942810314,entropy,4,sqrt,random,0.4525080169826854,115,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 4, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'random', 'learning_rate': 0.4525080169826854, 'n_estimators': 115}",0.7630057803468208,0.7554269175108539,0.7988422575976846,0.7814761215629522,0.7742402315484804,0.7745982617133583,0.015080653440174714,225,0.807163531114327,0.8122965641952984,0.7978300180831827,0.8039783001808318,0.8072332730560579,0.8057003373259395,0.004752017967961416
0.40100703239440916,0.015333246780205178,0.030902814865112305,0.004277519551660577,entropy,5,log2,random,0.3453393242458708,149,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.3453393242458708, 'n_estimators': 149}",0.7687861271676301,0.7698986975397974,0.8031837916063675,0.7872648335745297,0.7785817655571635,0.7815430430890977,0.012713455348306679,133,0.8140376266280752,0.8159132007233273,0.8155515370705244,0.8169981916817359,0.8155515370705244,0.8156104186348374,0.000948493520966299
