mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__criterion,param_estimator__max_depth,param_estimator__max_features,param_estimator__splitter,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.534238624572754,0.10132414370392386,0.3925955772399902,0.04757292282565479,gini,12,sqrt,random,1.0096343640854035,422,"{'estimator__criterion': 'gini', 'estimator__max_depth': 12, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'random', 'learning_rate': 1.0096343640854035, 'n_estimators': 422}",0.7913223140495868,0.8028110789582472,0.7883422902025631,0.7908226539892518,0.7821413807358413,0.791087943587098,0.006710243071218767,197,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.006986141204834,0.152970746367093,0.15358247756958007,0.010759963517831986,gini,2,log2,best,0.6964825982338081,319,"{'estimator__criterion': 'gini', 'estimator__max_depth': 2, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.6964825982338081, 'n_estimators': 319}",0.6355371900826446,0.649028524183547,0.6659776767259198,0.666391070690368,0.6291856138900372,0.6492240151145033,0.015259737182036643,450,0.6546093427035965,0.6638420998243257,0.6773793531053013,0.6802728118218456,0.6507181977885709,0.665364361048728,0.011824717634316695
6.878925943374634,0.17539943742561714,0.3599824905395508,0.026634879002922388,entropy,12,sqrt,random,0.9389844622839522,437,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 12, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'random', 'learning_rate': 0.9389844622839522, 'n_estimators': 437}",0.797107438016529,0.8015708970649028,0.798677139313766,0.7966101694915254,0.7912360479536998,0.7970403383680846,0.0033788878134912727,178,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20.622319602966307,1.1769795765866071,0.06989049911499023,0.010904829343252065,entropy,5,,best,0.1623579062189605,123,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.1623579062189605, 'n_estimators': 123}",0.778099173553719,0.7912360479536998,0.7837949565936337,0.7788342290202563,0.7825547747002893,0.7829038363643196,0.004690163705821204,211,0.8261678379495659,0.8370362715717681,0.8325927456856463,0.8358995556474114,0.8336261237986979,0.833064506930618,0.003792477575523854
1.7022151947021484,0.03346128371412932,0.06956515312194825,0.014323193191255485,gini,3,log2,best,0.8231984039272963,158,"{'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.8231984039272963, 'n_estimators': 158}",0.6268595041322315,0.6477883422902025,0.65274906986358,0.6535758577924762,0.6647374948325755,0.6491420537822131,0.012443725473309759,451,0.670318313352625,0.6795494471427095,0.6640487754469361,0.6835796217836106,0.6923633357445489,0.677971898694086,0.009934580084415556
95.0866129398346,2.6071806696600106,0.3465843200683594,0.15433467984694918,entropy,5,,best,0.23711245016223115,486,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.23711245016223115, 'n_estimators': 486}",0.7876033057851239,0.7883422902025631,0.7961967755270773,0.7978503513848698,0.7904092600248036,0.7920803965848876,0.004172467681046651,194,0.8809425382389418,0.8855017050738865,0.8806448279425442,0.8831249354138679,0.8775446936033895,0.8815517400545259,0.0026580897270544732
8.435781097412109,0.6334283493705696,0.2139188289642334,0.027643954190784338,gini,4,sqrt,best,0.585503337191054,419,"{'estimator__criterion': 'gini', 'estimator__max_depth': 4, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'best', 'learning_rate': 0.585503337191054, 'n_estimators': 419}",0.728099173553719,0.7180653162463828,0.7205456800330715,0.7275733774286895,0.7284001653575858,0.7245367425238898,0.004350770971910295,318,0.7939231087226126,0.7916709724088044,0.7929110261444663,0.7882608246357342,0.7906375942957529,0.7914807052414741,0.001955802721502998
57.24099736213684,2.97089387041862,0.41768484115600585,0.24419286324884665,gini,5,,best,0.6078300637072438,433,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.6078300637072438, 'n_estimators': 433}",0.7805785123966942,0.7920628358825961,0.8048780487804879,0.8040512608515916,0.8007441091360066,0.7964629534094753,0.009147688613338334,180,0.9001653575857792,0.8935620543556887,0.9046192001653405,0.8987289449209466,0.8956288105817919,0.8985408735219094,0.003818091800003748
4.1054833889007565,0.6304033201604646,0.14370970726013182,0.013033896945325016,entropy,2,log2,best,0.6050088812400655,307,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 2, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.6050088812400655, 'n_estimators': 307}",0.6433884297520661,0.632079371641174,0.6010748243075651,0.6622571310458867,0.6353865233567589,0.6348372560206902,0.019863441467289876,472,0.649338569656883,0.6444145912989563,0.6181667872274466,0.667975612276532,0.6578485067686266,0.6475488134456888,0.01673121533823744
8.480660724639893,0.1366942963713384,0.28180599212646484,0.021626931680830467,gini,4,,random,0.44322788137352476,492,"{'estimator__criterion': 'gini', 'estimator__max_depth': 4, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.44322788137352476, 'n_estimators': 492}",0.7136363636363636,0.7176519222819346,0.7184787102108309,0.7300537412153782,0.7089706490285241,0.7177582772746063,0.007013149802354983,330,0.7555808185200497,0.7654231683372946,0.7627363852433605,0.7657331817712101,0.7542626847163377,0.7607472477176505,0.0048871666248586805
213.13534445762633,58.007154192187805,0.4688268661499023,0.15495807147512755,entropy,15,,best,0.443827430627058,444,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 15, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.443827430627058, 'n_estimators': 444}",0.8706611570247934,0.8850764778834229,0.8792889623811493,0.8846630839189747,0.8673005374121537,0.8773980437240988,0.007247896379762455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.901615762710572,0.08938657360118107,0.15640501976013182,0.008371696647098864,gini,7,sqrt,best,0.3367290933625047,255,"{'estimator__criterion': 'gini', 'estimator__max_depth': 7, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'best', 'learning_rate': 0.3367290933625047, 'n_estimators': 255}",0.8239669421487603,0.8317486564696155,0.8305084745762712,0.8321620504340637,0.8218272013228607,0.8280426649903141,0.004290161569815868,123,0.9760231500620091,0.9747855740415418,0.9720987909476078,0.9764389790224243,0.975612276531983,0.9749917541211133,0.0015462879235597657
2.685675859451294,0.0408284483647451,0.08886852264404296,0.00550479187769493,gini,4,log2,best,0.43309077323141476,178,"{'estimator__criterion': 'gini', 'estimator__max_depth': 4, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.43309077323141476, 'n_estimators': 178}",0.7301652892561984,0.7259198015708971,0.7300537412153782,0.7296403472509302,0.7250930136420008,0.7281744385870809,0.002201032518301679,309,0.7800744109136006,0.7752402604112845,0.7717267748269092,0.7700733698460267,0.785470703730495,0.7765171039456631,0.005637741987625213
2.000139331817627,0.055834370713483635,0.08989892005920411,0.00439769191626939,entropy,15,sqrt,random,0.5356768176073222,90,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 15, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'random', 'learning_rate': 0.5356768176073222, 'n_estimators': 90}",0.7892561983471075,0.8032244729226953,0.7937164117403885,0.7908226539892518,0.7879288962381149,0.7929897266475117,0.005468556380807751,191,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.0852758407592775,0.06859531875762939,0.2348865509033203,0.009184433915389648,gini,5,log2,random,0.2790087992875264,438,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.2790087992875264, 'n_estimators': 438}",0.7355371900826446,0.7470028937577511,0.7370814386109963,0.7486564696155437,0.732534105002067,0.7401624194138006,0.0064500751610702,285,0.7999173212071103,0.8031414694636767,0.8058282525576108,0.8061382659915263,0.8034514828975923,0.8036953584235033,0.0022430723676966175
