mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__criterion,param_estimator__max_depth,param_estimator__max_features,param_estimator__splitter,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.811672115325928,0.10120740821563155,0.3386258125305176,0.026255587998117152,gini,3,log2,best,0.06848176931756665,492,"{'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.06848176931756665, 'n_estimators': 492}",0.7165289256198347,0.7296403472509302,0.7089706490285241,0.7308805291442745,0.7279867713931376,0.7228014444873402,0.008597269461760001,64,0.7372881355932204,0.7335951224553064,0.7258447866074197,0.7328717577761703,0.73927870207709,0.7337757009018413,0.004612360408538207
1.6210313320159913,0.1919453224921281,0.08851432800292969,0.006052950526519235,gini,2,sqrt,best,0.6308028080064928,135,"{'estimator__criterion': 'gini', 'estimator__max_depth': 2, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'best', 'learning_rate': 0.6308028080064928, 'n_estimators': 135}",0.6413223140495867,0.6606035551880942,0.65274906986358,0.6696982224059529,0.649028524183547,0.6546803371381522,0.009744033597831133,88,0.6641174038859032,0.6554717371086081,0.6612586545416969,0.6790327580861837,0.6544383589955565,0.6628637825235897,0.008845494561028826
0.09314961433410644,0.013471064976731074,0.004449224472045899,0.0018544022212794277,entropy,,,random,0.19326574884585068,424,"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.19326574884585068, 'n_estimators': 424}",0.7888429752066116,0.7858619264158744,0.7928896238114923,0.7862753203803224,0.7759404712691195,0.7859620634166842,0.005600557334433542,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.8474932670593263,0.24334610844130616,0.29572186470031736,0.04058421719171279,gini,5,sqrt,random,0.28153314983835287,423,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__max_features': 'sqrt', 'estimator__splitter': 'random', 'learning_rate': 0.28153314983835287, 'n_estimators': 423}",0.7425619834710744,0.7511368334022324,0.7540305911533691,0.7622984704423316,0.7420421661843737,0.7504140089306762,0.007570794177617694,53,0.8131459280694502,0.8160586958768213,0.8055182391236954,0.8130618993489718,0.7985946057662499,0.8092758736370378,0.006380082914839763
11.179475402832031,0.11509067171799275,0.2621331691741943,0.03092718018794246,gini,5,,random,0.7585701620446833,413,"{'estimator__criterion': 'gini', 'estimator__max_depth': 5, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.7585701620446833, 'n_estimators': 413}",0.740495867768595,0.7490698635799917,0.7457627118644068,0.7428689541132699,0.7321207110376189,0.7420636216727765,0.005740010077530388,58,0.8140760644894585,0.8228789914229616,0.8256691123282008,0.8103751162550377,0.7951844579931797,0.8136367484977676,0.010784387807653171
2.2097965717315673,0.08583040695271417,0.20622901916503905,0.023542219421604713,entropy,3,log2,random,0.05026746284225058,324,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.05026746284225058, 'n_estimators': 324}",0.6661157024793388,0.6610169491525424,0.6581231914014055,0.6647374948325755,0.6498553121124432,0.6599697299956611,0.0057846759834793504,85,0.6744522529971062,0.6641521132582412,0.6721091247287383,0.6716957734835176,0.6631187351451896,0.6691055999225586,0.004575946665617273
8.050957107543946,0.15769420122718517,0.12194237709045411,0.016125088163610624,entropy,12,,random,0.6382888322042363,121,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 12, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.6382888322042363, 'n_estimators': 121}",0.8590909090909091,0.8623398098387763,0.8615130219098801,0.8660603555188094,0.8569656883009508,0.8611939569318652,0.003078885590209883,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.6710693359375,0.03571559128071205,0.14485387802124022,0.006145839336041473,gini,3,log2,random,0.9170850505277642,248,"{'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.9170850505277642, 'n_estimators': 248}",0.6235537190082645,0.6362133112856553,0.6271186440677966,0.6370400992145515,0.6134766432410087,0.6274804833634554,0.008709839067300964,96,0.6628772219925589,0.6334607833006097,0.648858117185078,0.6401777410354449,0.6216802728118218,0.6414108272651026,0.013930446579116925
40.39914503097534,0.1551157829471056,0.3351911067962646,0.01720408377112476,gini,3,,best,0.13131020761872325,496,"{'estimator__criterion': 'gini', 'estimator__max_depth': 3, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.13131020761872325, 'n_estimators': 496}",0.7057851239669422,0.7312939231087227,0.7040099214551467,0.711451012815213,0.7180653162463828,0.7141210595184816,0.009892588022125403,66,0.7280901198842497,0.7503358478867418,0.7353518652474941,0.744548930453653,0.7226413144569598,0.7361936155858196,0.010196607995785792
1.2874672412872314,0.024752187332459864,0.11074457168579102,0.003179371861839694,entropy,3,log2,random,0.3873788897069701,204,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 3, 'estimator__max_features': 'log2', 'estimator__splitter': 'random', 'learning_rate': 0.3873788897069701, 'n_estimators': 204}",0.6710743801652893,0.6858205870194295,0.6672178586192642,0.687474162877222,0.6626705250103349,0.674851502738308,0.010005675937447419,80,0.6834435717238528,0.6938100651028212,0.6863697426888499,0.685749715821019,0.6844063242740519,0.686755883922119,0.003671914870159235
9.83196530342102,0.37746430694444283,0.30164566040039065,0.015260709493158515,entropy,5,log2,best,0.590426362031689,481,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__max_features': 'log2', 'estimator__splitter': 'best', 'learning_rate': 0.590426362031689, 'n_estimators': 481}",0.740909090909091,0.7370814386109963,0.756924348904506,0.7565109549400578,0.7532038032244729,0.7489259273178248,0.008299026363515115,55,0.8538652335675899,0.8487134442492508,0.8476800661361993,0.8517102407771003,0.8546036994936447,0.8513145368447569,0.0027370161244151168
213.37924032211305,7.830676043462855,0.48302135467529295,0.044092030718649054,entropy,10,,best,0.03495626165570564,495,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.03495626165570564, 'n_estimators': 495}",0.8677685950413223,0.8763952046300124,0.8735014468788755,0.8652335675899132,0.8631665977676726,0.8692130823815593,0.004989108294927491,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75.16817693710327,1.1548320933937632,0.22766361236572266,0.009977506104716975,gini,15,,best,0.1416131724991172,201,"{'estimator__criterion': 'gini', 'estimator__max_depth': 15, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.1416131724991172, 'n_estimators': 201}",0.8809917355371901,0.8846630839189747,0.882182720132286,0.8792889623811493,0.8743282348077718,0.8802909473554743,0.0034566863109029237,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45.046523571014404,3.3824057307428834,0.2533918857574463,0.04558224800013677,entropy,3,,best,0.09895156681786953,370,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 3, 'estimator__max_features': None, 'estimator__splitter': 'best', 'learning_rate': 0.09895156681786953, 'n_estimators': 370}",0.7214876033057851,0.7143447705663497,0.7056634973129392,0.7035965274906987,0.7122778007441092,0.7114740398839764,0.006402752299592195,68,0.7276767259198016,0.7163377079673453,0.7184044641934484,0.7224346388343494,0.7189211532499742,0.7207549380329838,0.003978239753602704
0.09716038703918457,0.010619088860606096,0.00463261604309082,0.0019126024165183587,entropy,,,random,0.6556481241473785,187,"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': None, 'estimator__splitter': 'random', 'learning_rate': 0.6556481241473785, 'n_estimators': 187}",0.78099173553719,0.7912360479536998,0.7953699875981811,0.7697395618023977,0.7747002893757751,0.7824075244534487,0.00967317410676951,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
