mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bynode,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.930894136428833,0.02633398439066498,0.07350473403930664,0.006518044281469182,0.965866658131705,0.7501737417079617,0.6092088032688446,1.0362054522887276,0.08079843918731157,28,86,0.5097544679840338,1.1250180071902922,0.6361128185449608,"{'colsample_bylevel': 0.965866658131705, 'colsample_bynode': 0.7501737417079617, 'colsample_bytree': 0.6092088032688446, 'gamma': 1.0362054522887276, 'learning_rate': 0.08079843918731157, 'max_depth': 28, 'n_estimators': 86, 'reg_alpha': 0.5097544679840338, 'reg_lambda': 1.1250180071902922, 'subsample': 0.6361128185449608}",0.8630952380952381,0.8723544973544973,0.8604497354497355,0.8697089947089947,0.8571428571428571,0.8645502645502644,0.005680135067085676,50,0.9389054232804233,0.937417328042328,0.9387400793650794,0.9380787037037037,0.9398148148148148,0.9385912698412697,0.0008073118793474566
1.9790558815002441,0.09489043421863556,0.08684115409851074,0.0056492533398083515,0.61663987300888,0.6455926666911286,0.8577663891412668,0.6160943549320554,0.06116042418557299,43,88,1.674607440177378,1.6783679999698058,0.6474235164029148,"{'colsample_bylevel': 0.61663987300888, 'colsample_bynode': 0.6455926666911286, 'colsample_bytree': 0.8577663891412668, 'gamma': 0.6160943549320554, 'learning_rate': 0.06116042418557299, 'max_depth': 43, 'n_estimators': 88, 'reg_alpha': 1.674607440177378, 'reg_lambda': 1.6783679999698058, 'subsample': 0.6474235164029148}",0.8505291005291006,0.8505291005291006,0.8458994708994709,0.853505291005291,0.8452380952380952,0.8491402116402117,0.0031190016197226596,79,0.9164186507936508,0.9143518518518519,0.9154265873015873,0.9156746031746031,0.9155919312169312,0.915492724867725,0.0006642628778637774
2.0850197315216064,0.08500655217520497,0.07500834465026855,0.0036375709225551656,0.947687914207515,0.8644739759610502,0.6008620802397907,1.7028237283012484,0.0615981632830771,36,133,0.714311676959448,1.1485127663805343,0.8364975170370567,"{'colsample_bylevel': 0.947687914207515, 'colsample_bynode': 0.8644739759610502, 'colsample_bytree': 0.6008620802397907, 'gamma': 1.7028237283012484, 'learning_rate': 0.0615981632830771, 'max_depth': 36, 'n_estimators': 133, 'reg_alpha': 0.714311676959448, 'reg_lambda': 1.1485127663805343, 'subsample': 0.8364975170370567}",0.8597883597883598,0.8611111111111112,0.8525132275132276,0.8601190476190477,0.8468915343915344,0.856084656084656,0.005523179787331471,66,0.921792328042328,0.91807208994709,0.9206349206349206,0.921792328042328,0.9187334656084656,0.9202050264550264,0.001545235977838086
1.2633132457733154,0.040261840260940096,0.042461729049682616,0.004382063723456142,0.9795646728705797,0.9105810361584719,0.9543836564965038,1.84680668316894,0.08510699711407896,32,50,0.8595069706744354,1.0775435826292183,0.7423147307121407,"{'colsample_bylevel': 0.9795646728705797, 'colsample_bynode': 0.9105810361584719, 'colsample_bytree': 0.9543836564965038, 'gamma': 1.84680668316894, 'learning_rate': 0.08510699711407896, 'max_depth': 32, 'n_estimators': 50, 'reg_alpha': 0.8595069706744354, 'reg_lambda': 1.0775435826292183, 'subsample': 0.7423147307121407}",0.853505291005291,0.8518518518518519,0.8432539682539683,0.855489417989418,0.8482142857142857,0.850462962962963,0.004323798711291325,76,0.9147652116402116,0.9083994708994709,0.9137731481481481,0.9147652116402116,0.9136078042328042,0.9130621693121693,0.002380952380952364
1.6256916999816895,0.032850493268988826,0.062049055099487306,0.006859478379091213,0.6653225468892905,0.7505292868464264,0.6443595540531647,1.3357122395558052,0.0877430838206187,19,117,0.7205773258070147,1.502459692266987,0.8868049711077335,"{'colsample_bylevel': 0.6653225468892905, 'colsample_bynode': 0.7505292868464264, 'colsample_bytree': 0.6443595540531647, 'gamma': 1.3357122395558052, 'learning_rate': 0.0877430838206187, 'max_depth': 19, 'n_estimators': 117, 'reg_alpha': 0.7205773258070147, 'reg_lambda': 1.502459692266987, 'subsample': 0.8868049711077335}",0.8607804232804233,0.8621031746031746,0.8508597883597884,0.8591269841269841,0.8505291005291006,0.8566798941798941,0.0049783622398303605,64,0.925760582010582,0.9193121693121693,0.9240244708994709,0.9264219576719577,0.9235284391534392,0.9238095238095239,0.002489290947227552
2.527394104003906,0.01839615653823821,0.10769009590148926,0.009790645320325017,0.6435965498272906,0.7633231042671362,0.8435572905188433,0.2121323963584132,0.1292126989393541,41,98,0.5819177348346314,0.4874108801260626,0.6213181047550981,"{'colsample_bylevel': 0.6435965498272906, 'colsample_bynode': 0.7633231042671362, 'colsample_bytree': 0.8435572905188433, 'gamma': 0.2121323963584132, 'learning_rate': 0.1292126989393541, 'max_depth': 41, 'n_estimators': 98, 'reg_alpha': 0.5819177348346314, 'reg_lambda': 0.4874108801260626, 'subsample': 0.6213181047550981}",0.8773148148148148,0.8819444444444444,0.8852513227513228,0.8875661375661376,0.8759920634920635,0.8816137566137566,0.004446491088352291,10,0.9944609788359788,0.9947916666666666,0.9947089947089947,0.9949570105820106,0.9947089947089947,0.9947255291005291,0.0001603068735918085
1.2791830062866212,0.027589011396040312,0.036707305908203126,0.005225477737636525,0.6883284708984606,0.859428282503038,0.9109106302688476,1.301344024623763,0.14976607141409148,46,92,1.6936454302404063,1.8539352524978643,0.9014076613961106,"{'colsample_bylevel': 0.6883284708984606, 'colsample_bynode': 0.859428282503038, 'colsample_bytree': 0.9109106302688476, 'gamma': 1.301344024623763, 'learning_rate': 0.14976607141409148, 'max_depth': 46, 'n_estimators': 92, 'reg_alpha': 1.6936454302404063, 'reg_lambda': 1.8539352524978643, 'subsample': 0.9014076613961106}",0.8551587301587301,0.8564814814814815,0.8482142857142857,0.8670634920634921,0.8511904761904762,0.855621693121693,0.0064245420341698025,68,0.9201388888888888,0.9170800264550265,0.9204695767195767,0.9212136243386243,0.9192294973544973,0.9196263227513228,0.0014236869637320674
0.7927613258361816,0.03015824961937508,0.030980491638183595,0.0009900881291533415,0.6339684307855735,0.8001095793241252,0.648089609752775,1.751323344267334,0.13646934403139954,17,58,1.8182100073806058,1.7599594560850864,0.8796194806484974,"{'colsample_bylevel': 0.6339684307855735, 'colsample_bynode': 0.8001095793241252, 'colsample_bytree': 0.648089609752775, 'gamma': 1.751323344267334, 'learning_rate': 0.13646934403139954, 'max_depth': 17, 'n_estimators': 58, 'reg_alpha': 1.8182100073806058, 'reg_lambda': 1.7599594560850864, 'subsample': 0.8796194806484974}",0.843915343915344,0.83994708994709,0.8310185185185185,0.8425925925925926,0.8290343915343915,0.8373015873015873,0.00610833327461315,98,0.8873181216931217,0.8850859788359788,0.8897982804232805,0.8883928571428571,0.8851686507936508,0.8871527777777779,0.0018315150801650794
2.1549769401550294,0.057439697368921086,0.06780672073364258,0.00603866219445157,0.7477384733199464,0.8292312718254629,0.9680358885090568,0.5194864159823995,0.1163416482851345,16,92,1.107939287834743,1.6913080867748365,0.870162245458129,"{'colsample_bylevel': 0.7477384733199464, 'colsample_bynode': 0.8292312718254629, 'colsample_bytree': 0.9680358885090568, 'gamma': 0.5194864159823995, 'learning_rate': 0.1163416482851345, 'max_depth': 16, 'n_estimators': 92, 'reg_alpha': 1.107939287834743, 'reg_lambda': 1.6913080867748365, 'subsample': 0.870162245458129}",0.8726851851851852,0.8806216931216931,0.8736772486772487,0.8809523809523809,0.873015873015873,0.8761904761904763,0.0037681004056201194,25,0.9672619047619048,0.9670965608465608,0.9651124338624338,0.9681712962962963,0.9658564814814815,0.9666997354497354,0.0010834758548548824
1.1102476119995117,0.05827696181664593,0.04305419921875,0.009162994587984363,0.8103893107211,0.9631956556478903,0.7136878290532253,1.9270139763544727,0.08317227708096978,23,56,1.4591117483925735,0.332645220126762,0.7091184793330689,"{'colsample_bylevel': 0.8103893107211, 'colsample_bynode': 0.9631956556478903, 'colsample_bytree': 0.7136878290532253, 'gamma': 1.9270139763544727, 'learning_rate': 0.08317227708096978, 'max_depth': 23, 'n_estimators': 56, 'reg_alpha': 1.4591117483925735, 'reg_lambda': 0.332645220126762, 'subsample': 0.7091184793330689}",0.8449074074074074,0.8412698412698413,0.8343253968253969,0.8508597883597884,0.8343253968253969,0.8411375661375662,0.006349206349206342,94,0.8958333333333334,0.8921130952380952,0.8959986772486772,0.8946759259259259,0.8935185185185185,0.8944279100529101,0.0014621488736398288
