mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5.447984600067139,0.14840720278596944,1.0546683311462401,0.054016818868849605,0.7358471827937085,0.15544299043269771,244,0.0009741175643154976,446,143,0.21785794266158148,0.6094034073699647,0.8949380584360873,"{'colsample_bytree': 0.7358471827937085, 'learning_rate': 0.15544299043269771, 'min_child_samples': 244, 'min_child_weight': 0.0009741175643154976, 'n_estimators': 446, 'num_leaves': 143, 'reg_alpha': 0.21785794266158148, 'reg_lambda': 0.6094034073699647, 'subsample': 0.8949380584360873}",0.8642645607107601,0.8588351431391905,0.8622902270483712,0.8692003948667325,0.8716683119447186,0.8652517275419547,0.00464073416526876,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.021970367431640624,0.002898247983965221,0.0,0.0,0.6589759616304657,0.16711270014304275,58,0.009431248547993355,318,32,0.9984790421511461,0.7116978913334834,1.2371418090560016,"{'colsample_bytree': 0.6589759616304657, 'learning_rate': 0.16711270014304275, 'min_child_samples': 58, 'min_child_weight': 0.009431248547993355, 'n_estimators': 318, 'num_leaves': 32, 'reg_alpha': 0.9984790421511461, 'reg_lambda': 0.7116978913334834, 'subsample': 1.2371418090560016}",,,,,,,,3,,,,,,,
0.01527557373046875,0.0019879716884257893,0.0,0.0,0.9376144220391761,0.18383978607229587,394,0.00041273720740810484,215,33,0.9520706479358323,0.5718463048098278,1.45804052850331,"{'colsample_bytree': 0.9376144220391761, 'learning_rate': 0.18383978607229587, 'min_child_samples': 394, 'min_child_weight': 0.00041273720740810484, 'n_estimators': 215, 'num_leaves': 33, 'reg_alpha': 0.9520706479358323, 'reg_lambda': 0.5718463048098278, 'subsample': 1.45804052850331}",,,,,,,,3,,,,,,,
0.7996142864227295,0.0561145963457671,0.08639860153198242,0.006809994340636647,0.8416018917972995,0.11392029151108927,140,0.008289782923498938,50,61,0.8258695200923444,0.45554435684384637,0.999854724558398,"{'colsample_bytree': 0.8416018917972995, 'learning_rate': 0.11392029151108927, 'min_child_samples': 140, 'min_child_weight': 0.008289782923498938, 'n_estimators': 50, 'num_leaves': 61, 'reg_alpha': 0.8258695200923444, 'reg_lambda': 0.45554435684384637, 'subsample': 0.999854724558398}",0.8420533070088845,0.832675222112537,0.8341559723593287,0.8489634748272458,0.8390918065153011,0.8393879565646595,0.005853491443385427,2,0.9389190523198421,0.9396594274432379,0.9415103652517275,0.9396594274432379,0.9384254689042448,0.9396347482724581,0.0010482112824084303
0.01565399169921875,0.0046351054712789495,0.0,0.0,0.5698330255769473,0.07301693326753171,241,0.009523462771194055,127,66,0.08487535438509601,0.17650469059430113,1.2511687388497623,"{'colsample_bytree': 0.5698330255769473, 'learning_rate': 0.07301693326753171, 'min_child_samples': 241, 'min_child_weight': 0.009523462771194055, 'n_estimators': 127, 'num_leaves': 66, 'reg_alpha': 0.08487535438509601, 'reg_lambda': 0.17650469059430113, 'subsample': 1.2511687388497623}",,,,,,,,3,,,,,,,
0.01136922836303711,0.002243596464794162,0.0,0.0,1.3097980251863537,0.09403043410185585,193,0.00989584549149619,335,99,0.2883737281046001,0.4949017336722816,1.1899802048152794,"{'colsample_bytree': 1.3097980251863537, 'learning_rate': 0.09403043410185585, 'min_child_samples': 193, 'min_child_weight': 0.00989584549149619, 'n_estimators': 335, 'num_leaves': 99, 'reg_alpha': 0.2883737281046001, 'reg_lambda': 0.4949017336722816, 'subsample': 1.1899802048152794}",,,,,,,,3,,,,,,,
0.01639423370361328,0.005711038147332949,0.0,0.0,1.4504556403277835,0.20956791266050015,366,0.0075784593406808525,496,51,0.9752889757607871,0.6681481311832764,1.3668986080570051,"{'colsample_bytree': 1.4504556403277835, 'learning_rate': 0.20956791266050015, 'min_child_samples': 366, 'min_child_weight': 0.0075784593406808525, 'n_estimators': 496, 'num_leaves': 51, 'reg_alpha': 0.9752889757607871, 'reg_lambda': 0.6681481311832764, 'subsample': 1.3668986080570051}",,,,,,,,3,,,,,,,
0.013838386535644532,0.00509576834520033,0.0,0.0,0.6916140113705216,0.20929767787134565,425,0.00025200329793896635,271,46,0.10795870030995962,0.018870877125201014,1.0497993479059637,"{'colsample_bytree': 0.6916140113705216, 'learning_rate': 0.20929767787134565, 'min_child_samples': 425, 'min_child_weight': 0.00025200329793896635, 'n_estimators': 271, 'num_leaves': 46, 'reg_alpha': 0.10795870030995962, 'reg_lambda': 0.018870877125201014, 'subsample': 1.0497993479059637}",,,,,,,,3,,,,,,,
0.014392805099487305,0.004576145973457062,0.0,0.0,0.751107172073777,0.10036779192710138,205,0.004920164539065747,339,45,0.5819544121103317,0.8076105048077535,1.2979377606060458,"{'colsample_bytree': 0.751107172073777, 'learning_rate': 0.10036779192710138, 'min_child_samples': 205, 'min_child_weight': 0.004920164539065747, 'n_estimators': 339, 'num_leaves': 45, 'reg_alpha': 0.5819544121103317, 'reg_lambda': 0.8076105048077535, 'subsample': 1.2979377606060458}",,,,,,,,3,,,,,,,
0.010158205032348632,0.002153576324108006,0.0,0.0,1.3550196591060142,0.25665020649319964,470,0.0037366677897109238,92,125,0.1730397570511472,0.8526941354808015,0.5824271649570418,"{'colsample_bytree': 1.3550196591060142, 'learning_rate': 0.25665020649319964, 'min_child_samples': 470, 'min_child_weight': 0.0037366677897109238, 'n_estimators': 92, 'num_leaves': 125, 'reg_alpha': 0.1730397570511472, 'reg_lambda': 0.8526941354808015, 'subsample': 0.5824271649570418}",,,,,,,,3,,,,,,,
